pretty_comp,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,stability,magmom_pa,volume_pa,delta_e,energy_pa,bandgap
FePO4,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,8.0,26.0,18.0,12.166666666666666,5.5555555555555545,8.0,55.0,87.0,32.0,81.0,8.666666666666666,87.0,15.9994,55.845,39.8456,25.136060333333333,12.182213777777775,15.9994,54.8,1811.0,1756.2,391.25,473.25,54.8,8.0,16.0,8.0,14.5,2.1666666666666665,16.0,2.0,4.0,2.0,2.5,0.6666666666666666,2.0,66.0,132.0,66.0,83.83333333333333,23.77777777777777,66.0,1.83,3.44,1.61,2.9633333333333334,0.6355555555555555,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.1666666666666665,1.1111111111111112,4.0,0.0,6.0,6.0,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.166666666666667,0.6111111111111113,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8333333333333333,0.6111111111111112,2.0,0.0,4.0,4.0,0.6666666666666666,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5,0.6666666666666666,2.0,9.105,22.5702380952,13.4652380952,11.620039682533331,3.650066137555555,9.105,0.0,1.625,1.625,0.2708333333333333,0.4513888888888888,0.0,0.0,2.1106628,2.1106628,0.3517771333333333,0.5862952222222222,0.0,2.0,229.0,227.0,46.5,60.833333333333336,12.0,2.0,3.1666666666666665,1.0,0.0,True,0.4769221640068621,0.0898065004017769,0.0647544872222,0.833334072222,11.5367,-2.19102674515,-7.07681675833,2.65
Co(SiP)3,3,0.6226998490772391,0.5432789229659131,0.4925017207641211,0.4731966729796665,0.4593318728835943,14.0,27.0,13.0,16.285714285714285,3.0612244897959178,14.0,58.0,83.0,25.0,77.28571428571429,5.510204081632649,78.0,28.0855,58.933195,30.847695,33.730140142857145,7.200872816326531,28.0855,317.3,1768.0,1450.7,1111.5571428571427,680.7918367346939,317.3,9.0,15.0,6.0,13.714285714285714,1.346938775510205,14.0,3.0,4.0,1.0,3.142857142857143,0.2448979591836734,3.0,107.0,126.0,19.0,111.42857142857144,4.16326530612245,107.0,1.88,2.19,0.31,2.021428571428572,0.1444897959183673,1.9,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.142857142857143,0.7346938775510203,2.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.142857142857143,1.102040816326531,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.8571428571428571,3.0,0.0,3.0,3.0,0.4285714285714285,0.7346938775510203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,3.4285714285714284,0.4897959183673469,3.0,10.245,22.5702380952,12.3252380952,19.896530612228577,2.7575801749224453,20.44,0.0,1.625,1.625,1.0277142857142858,0.5119591836734694,0.773,0.0,1.5484712,1.5484712,0.2212101714285714,0.3792174367346939,0.0,2.0,227.0,225.0,125.85714285714286,106.16326530612244,2.0,2.0,2.142857142857143,1.0,0.0,True,0.0237386970797478,0.0052809329924001,-0.0061070001309,2.81785714286e-06,15.3555,-0.426890148126,-5.97545264643,1.237
ZrSnPd,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,40.0,50.0,10.0,45.333333333333336,3.555555555555555,40.0,44.0,80.0,36.0,62.0,12.0,44.0,91.224,118.71,27.48599999999999,105.45133333333332,9.48488888888889,91.224,505.08,2128.0,1622.92,1487.0433333333333,654.6422222222222,505.08,4.0,14.0,10.0,9.333333333333334,3.555555555555556,4.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,175.0,36.0,151.0,16.0,139.0,1.33,2.2,0.8700000000000001,1.83,0.3333333333333333,1.33,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,0.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,2.0,10.0,8.0,7.333333333333333,3.555555555555556,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10.0,9.333333333333334,3.555555555555556,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,2.6666666666666665,0.0,14.41,33.285,18.875,23.63,6.436666666666665,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,225.0,84.0,186.66666666666663,30.444444444444446,141.0,1.3333333333333333,0.6666666666666666,7.333333333333333,0.0,False,0.1723997243174981,0.031239733483991,0.532964586667,0.000314366666667,22.7701,-0.28396914895,-6.16329699333,0.0
K3NiO2,3,0.6236095644623235,0.5503212081491045,0.5128974808990104,0.5041104334909742,0.5008612172408381,8.0,28.0,20.0,16.833333333333332,5.888888888888889,19.0,3.0,87.0,84.0,40.66666666666666,37.66666666666666,3.0,15.9994,58.6934,42.694,34.664516666666664,12.443411111111113,39.0983,54.8,1728.0,1673.2,474.5316666666667,417.8227777777777,336.53,1.0,16.0,15.0,7.5,6.5,1.0,2.0,4.0,2.0,3.333333333333333,0.8888888888888888,4.0,66.0,203.0,137.0,144.16666666666666,58.833333333333336,203.0,0.82,3.44,2.62,1.875,1.055,0.82,1.0,2.0,1.0,1.5,0.5,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,8.0,8.0,1.3333333333333333,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,4.166666666666667,3.1666666666666665,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,2.0,2.0,0.3333333333333333,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.5,1.0,9.105,73.1066666667,64.00166666669999,41.30833333335,31.79833333335,73.1066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.09923245,0.1653874166666666,0.0,12.0,229.0,217.0,156.0,96.0,229.0,1.5,1.3333333333333333,1.3333333333333333,0.0,False,0.8202341305415322,0.1827324283216611,-0.0244424182507,0.167112441667,20.842,-1.15245489928,-3.70839599875,1.797
Co4B6O13,3,0.6463508151008045,0.5882755964567348,0.5678715852039631,0.5655979290129847,0.5652426071815773,5.0,27.0,22.0,10.521739130434783,5.731568998109641,8.0,58.0,87.0,29.0,78.04347826086956,10.12476370510397,87.0,10.811,58.933195,48.122195,22.112651304347825,12.80714563327032,15.9994,54.8,2348.0,2293.2,950.9739130434784,1013.0661625708884,54.8,9.0,16.0,7.0,14.0,2.260869565217391,16.0,2.0,4.0,2.0,2.347826086956522,0.5746691871455577,2.0,66.0,126.0,60.0,81.1304347826087,17.10396975425331,66.0,1.88,3.44,1.56,2.8034782608695648,0.719546313799622,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5217391304347827,1.671077504725898,4.0,0.0,7.0,7.0,1.2173913043478262,2.011342155009452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.739130434782608,1.4291115311909264,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.4347826086956523,1.338374291115312,2.0,0.0,3.0,3.0,0.5217391304347826,0.8620037807183365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.9565217391304346,1.0812854442344046,2.0,7.1725,10.245,3.072499999999999,8.799130434782608,0.8486767485822309,9.105,0.0,1.524,1.524,0.3975652173913043,0.5877051039697543,0.0,0.0,1.5484712,1.5484712,0.2692993391304348,0.4449293429111531,0.0,12.0,194.0,182.0,83.82608695652173,81.19470699432893,12.0,2.0,2.5217391304347827,1.2173913043478262,0.0,True,0.4557790736747926,0.1022093811183462,0.409846362398,-9.13043478261e-08,9.06825,-1.77572091453,-6.94678223739,0.0
HfNiSn,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,28.0,72.0,44.0,50.0,14.666666666666666,28.0,45.0,80.0,35.0,62.0,12.0,45.0,58.6934,178.49,119.7966,118.63113333333332,39.958488888888894,58.6934,505.08,2506.0,2000.92,1579.6933333333334,716.4088888888888,505.08,4.0,14.0,10.0,9.333333333333334,3.555555555555556,4.0,4.0,6.0,2.0,5.0,0.6666666666666666,4.0,124.0,175.0,51.0,146.0,19.33333333333333,124.0,1.3,1.96,0.6599999999999999,1.7233333333333334,0.2822222222222221,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,2.0,10.0,8.0,6.666666666666667,3.1111111111111107,2.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,10.0,18.0,8.0,14.0,2.6666666666666665,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,8.0,8.0,3.333333333333333,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.666666666666667,2.2222222222222223,2.0,10.32,33.285,22.965,21.935,7.743333333333332,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.1984649,0.2646198666666667,0.0,141.0,225.0,84.0,186.66666666666663,30.444444444444446,141.0,2.0,0.6666666666666666,6.666666666666667,4.666666666666667,False,0.1031799049762131,0.0214037765512242,0.88687548,-0.00111283333333,21.4386,0.221665302716,-6.25702844,0.0
Li2MnF5,3,0.6846531968814576,0.639653743364006,0.6263144593884458,0.6251473243490634,0.6250065596901787,3.0,25.0,22.0,9.5,3.875,9.0,1.0,93.0,92.0,64.875,35.15625,93.0,6.941,54.938045,47.997045,20.476507625,8.615384343750002,18.9984032,53.5,1519.0,1465.5,336.735,354.04375,53.5,1.0,17.0,16.0,11.75,6.5625,17.0,2.0,4.0,2.0,2.25,0.4375,2.0,57.0,139.0,82.0,85.0,35.0,57.0,0.98,3.98,3.0,2.92625,1.3171875000000002,3.98,1.0,2.0,1.0,1.75,0.375,2.0,0.0,5.0,5.0,3.125,2.34375,5.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.5,2.25,7.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,1.0,1.0,0.625,0.46875,1.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.5,0.875,1.0,9.7075,16.5933333333,6.885833333299999,11.5264691091875,2.533432112056249,9.7075,0.0,1.97,1.97,1.23125,0.9234375,1.97,0.0,0.000310120689655,0.000310120689655,3.8765086206875e-05,6.783890086203125e-05,0.0,15.0,229.0,214.0,93.75,98.4375,15.0,1.75,3.125,0.625,0.0,False,0.8946007754381357,0.2024928451331318,0.002774213125,0.5001045625,9.74838,-2.94268127681,-5.45577343188,0.624
NbFeO4,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,8.0,41.0,33.0,16.5,11.333333333333334,8.0,47.0,87.0,40.0,75.0,16.0,87.0,15.9994,92.90638,76.90698,35.45816333333333,25.94501777777777,15.9994,54.8,2750.0,2695.2,796.6999999999999,989.2000000000002,54.8,5.0,16.0,11.0,12.833333333333334,4.222222222222222,16.0,2.0,5.0,3.0,2.833333333333333,1.1111111111111112,2.0,66.0,164.0,98.0,93.33333333333331,36.44444444444444,66.0,1.6,3.44,1.84,2.865,0.7666666666666666,3.44,1.0,2.0,1.0,1.8333333333333333,0.2777777777777778,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,6.0,6.0,1.6666666666666667,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.166666666666667,0.6111111111111113,6.0,0.0,1.0,1.0,0.1666666666666666,0.2777777777777777,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,6.0,6.0,1.6666666666666667,2.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.1666666666666665,1.5555555555555554,2.0,9.105,18.18,9.075,10.888333333333334,2.430555555555556,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.3517771333333333,0.5862952222222222,0.0,12.0,229.0,217.0,84.33333333333333,96.44444444444446,12.0,1.8333333333333333,2.6666666666666665,1.6666666666666667,0.0,True,0.5710436013209269,0.1168055832010431,-0.0450293662441,0.833406866667,12.8403,-2.38647600199,-8.094823865,1.77
Ho2Cu2O5,3,0.6382847385042254,0.5783142070438002,0.5578126955913372,0.5558152545684256,0.5555672053006344,8.0,67.0,59.0,25.77777777777778,19.753086419753085,8.0,33.0,87.0,54.0,69.88888888888889,19.012345679012345,87.0,15.9994,164.93032,148.93092,59.66107111111111,48.51296790123456,15.9994,54.8,1747.0,1692.2,720.3933333333333,739.548148148148,54.8,3.0,16.0,13.0,12.0,4.444444444444445,16.0,2.0,6.0,4.0,3.333333333333333,1.4814814814814816,2.0,66.0,192.0,126.0,108.66666666666669,47.40740740740741,66.0,1.23,3.44,2.21,2.606666666666667,0.9259259259259258,3.44,1.0,2.0,1.0,1.7777777777777777,0.345679012345679,2.0,0.0,4.0,4.0,2.2222222222222223,1.9753086419753088,4.0,0.0,10.0,10.0,2.2222222222222223,3.45679012345679,0.0,0.0,11.0,11.0,2.4444444444444446,3.802469135802469,0.0,6.0,13.0,7.0,8.666666666666666,2.962962962962963,6.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,2.0,2.0,1.1111111111111112,0.9876543209876544,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.6666666666666666,1.037037037037037,0.0,1.0,3.0,2.0,2.0,0.4444444444444444,2.0,9.105,30.7333333333,21.6283333333,14.347962962955556,7.282386831264197,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,99.77777777777776,97.53086419753087,12.0,1.7777777777777777,2.2222222222222223,2.2222222222222223,2.4444444444444446,True,0.7050722889619607,0.1475077748876641,0.324700177222,0.000802855555556,10.8927,-2.20918499216,-6.24105607556,0.0
Hf(PS3)2,3,0.7114582486036499,0.6758002217303778,0.6672315521896236,0.6667105455840667,0.6666677967664446,15.0,72.0,57.0,22.0,11.11111111111111,16.0,45.0,88.0,43.0,82.11111111111111,8.246913580246911,88.0,30.973762,178.49,147.51623800000002,48.09194711111111,28.97734508641976,32.065,317.3,2506.0,2188.7,607.8622222222223,421.8083950617285,388.36,4.0,16.0,12.0,14.444444444444445,2.3209876543209877,16.0,3.0,6.0,3.0,3.333333333333333,0.5925925925925927,3.0,105.0,175.0,70.0,113.22222222222224,13.7283950617284,105.0,1.3,2.58,1.28,2.351111111111111,0.3051851851851853,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.333333333333333,0.8888888888888888,4.0,0.0,2.0,2.0,0.2222222222222222,0.3950617283950617,0.0,0.0,14.0,14.0,1.5555555555555556,2.765432098765432,0.0,5.0,18.0,13.0,7.111111111111111,2.4197530864197527,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.4444444444444444,2.0,0.0,8.0,8.0,0.8888888888888888,1.5802469135802468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,2.888888888888889,1.1851851851851851,2.0,22.2,25.786875,3.586874999999999,24.67352513226667,1.484466490311109,25.786875,0.0,2.202,2.202,1.8291111111111111,0.4971851851851851,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,194.0,192.0,68.66666666666667,29.629629629629623,70.0,2.0,3.333333333333333,0.2222222222222222,1.5555555555555556,False,0.3360842366645264,0.0348585216206068,-0.0481919871542,-0.000227516666667,27.2855,-0.929661993556,-5.74141709389,2.523
Rb7NbAs4,3,0.6770032003863301,0.6180716282110316,0.5902809465808674,0.5849773464470152,0.5835495117606383,33.0,41.0,8.0,36.0,2.0,37.0,4.0,84.0,80.0,34.25,35.291666666666664,4.0,74.9216,92.90638,17.98478,82.57228166666665,5.100454444444448,85.4678,312.46,2750.0,2437.54,774.7683333333333,539.3597222222221,312.46,1.0,15.0,14.0,6.0,6.0,1.0,4.0,5.0,1.0,4.666666666666667,0.4444444444444443,5.0,119.0,220.0,101.0,181.66666666666663,44.72222222222222,220.0,0.82,2.18,1.3600000000000003,1.3383333333333336,0.6047222222222224,0.82,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,3.6666666666666665,4.277777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.0,6.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,6.0,6.0,0.5,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.1666666666666665,1.3611111111111114,1.0,18.18,90.7225,72.54249999999999,61.828125,33.71010416666667,90.7225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,208.0,28.0,229.0,1.3333333333333333,1.0,3.6666666666666665,0.0,True,0.3702296185989969,0.0810885787989646,-0.0587842103031,7.02041666667e-05,37.5313,-0.420817961667,-3.37440953667,0.908
Na2PtS2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,11.0,78.0,67.0,26.4,20.64,11.0,2.0,88.0,86.0,48.6,37.28,2.0,22.98976928,195.084,172.09423072,61.038707712,53.618116915200005,22.98976928,370.87,2041.4,1670.5300000000002,711.9720000000001,531.7712,370.87,1.0,16.0,15.0,8.8,6.24,1.0,3.0,6.0,3.0,3.6,0.9600000000000002,3.0,105.0,166.0,61.0,135.6,24.48,105.0,0.93,2.58,1.65,1.86,0.744,0.93,1.0,2.0,1.0,1.4,0.48,1.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,14.0,14.0,2.8,4.48,0.0,1.0,24.0,23.0,7.6,6.56,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.6,0.48,1.0,15.02,29.2433333333,14.2233333333,25.01608333332,3.9984333333279993,25.786875,0.0,2.202,2.202,0.8808,1.05696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,229.0,159.0,164.6,75.67999999999999,70.0,1.4,1.6,1.8,2.8,True,0.4936995443266185,0.1100477031681466,-0.0571031225648,-0.00052841,20.3194,-1.02817038895,-4.254556949,1.18
BiIrSe,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,34.0,83.0,49.0,64.66666666666667,20.444444444444443,34.0,60.0,89.0,29.0,78.33333333333333,12.222222222222223,60.0,78.96,208.9804,130.0204,160.05246666666667,54.06164444444445,78.96,494.0,2739.0,2245.0,1259.1333333333334,986.577777777778,494.0,9.0,16.0,7.0,13.333333333333334,2.888888888888889,9.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,4.0,120.0,148.0,28.0,136.33333333333334,10.888888888888886,120.0,2.02,2.55,0.5299999999999998,2.256666666666667,0.1955555555555554,2.02,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.333333333333333,1.5555555555555554,0.0,7.0,10.0,3.0,9.0,1.3333333333333333,7.0,0.0,14.0,14.0,9.333333333333334,6.222222222222221,0.0,16.0,29.0,13.0,22.666666666666668,4.444444444444444,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6666666666666667,1.111111111111111,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.6666666666666665,0.4444444444444445,2.0,14.21,32.95,18.74,24.360000000000003,6.766666666666667,14.21,0.0,0.799,0.799,0.2663333333333333,0.3551111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,83.66666666666667,94.22222222222224,12.0,2.0,2.333333333333333,9.0,9.333333333333334,False,0.0678159451040819,0.0117826704342009,-0.0294279306365,0.001183975,21.5922,-0.249640713333,-5.70798235167,0.592
Mn(PbO2)2,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,8.0,82.0,74.0,31.571428571428573,28.816326530612248,8.0,52.0,87.0,35.0,80.28571428571429,8.08163265306122,87.0,15.9994,207.2,191.2006,76.19080642857143,74.86239632653061,15.9994,54.8,1519.0,1464.2,419.9171428571429,417.2767346938776,54.8,7.0,16.0,9.0,14.142857142857142,2.122448979591837,16.0,2.0,6.0,4.0,3.4285714285714284,1.6326530612244898,2.0,66.0,146.0,80.0,99.28571428571428,38.04081632653061,66.0,1.55,3.44,1.89,2.8528571428571428,0.6710204081632652,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.857142857142857,1.3061224489795915,4.0,0.0,10.0,10.0,3.571428571428572,4.081632653061225,0.0,0.0,14.0,14.0,4.0,5.714285714285714,0.0,6.0,28.0,22.0,12.428571428571429,8.89795918367347,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.2857142857142856,0.979591836734694,2.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.1428571428571428,2.0,9.105,28.11,19.005,14.73251231527143,7.644278676987755,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,4.4302955665e-05,7.594792399714285e-05,0.0,12.0,225.0,213.0,102.14285714285714,103.0204081632653,12.0,2.0,2.857142857142857,3.571428571428572,4.0,True,0.5905846039144353,0.0972522057223637,0.22289112931,0.486175028571,15.6094,-1.32884767868,-5.96334562929,0.0
